ABT39_00000019-RD	DB47_00000085-RA	68.77	269	46	3	1	269	1	231	2e-120	346	100	100
ABT39_00000024-RC	DB47_00012495-RB	73.88	356	70	3	82	434	34	369	0.0	521	81	81
ABT39_00000029-RB	DB47_00009984-RB	83.52	91	11	1	96	186	51	137	6e-48	153	48	48
ABT39_00000105-RJ	DB47_00005728-RI	87.78	450	12	4	1	450	1	407	0.0	766	95	95
ABT39_00000115-RB	DB47_00000013-RA	98.80	334	4	0	610	943	948	1281	0.0	696	100	35
ABT39_00000242-RA	DB47_00025225-RB	94.12	17	1	0	32	48	11	27	8e-06	39.3	49	18
ABT39_00000263-RA	DB47_00000598-RB	73.51	619	96	3	1	606	1	564	0.0	885	78	78
ABT39_00000440-RA	DB47_00010120-RB	81.89	127	12	1	1	116	20	146	1e-69	206	96	96
ABT39_00000483-RB	DB47_00002506-RB	93.59	312	18	1	4	313	155	466	0.0	607	95	22
ABT39_00000518-RA	DB47_00008792-RA	99.58	240	1	0	1	240	1	240	2e-178	490	100	100
ABT39_00000524-RD	DB47_00017496-RA	84.20	500	49	3	8	481	5	500	0.0	815	99	71
ABT39_00000689-RA	DB47_00014806-RB	82.10	162	26	2	32	193	1	159	1e-79	234	84	84
ABT39_00000726-RE	DB47_00030575-RA	83.39	548	21	4	1	547	1	479	0.0	907	98	98
ABT39_00000744-RA	DB47_00001455-RA	100.00	104	0	0	20	123	41	144	1e-70	208	83	83
ABT39_00000758-RB	DB47_00046945-RA	100.00	94	0	0	1	94	1	94	1e-64	191	82	82
ABT39_00000763-RA	DB47_00009227-RA	99.80	993	2	0	1	993	1	993	0.0	2053	100	100
ABT39_00000853-RB	DB47_00028791-RB	89.02	173	18	1	1	173	1	172	2e-103	295	100	97
ABT39_00000962-RD	DB47_00001925-RG	84.06	621	26	5	609	1229	7	554	0.0	988	58	51
ABT39_00001043-RA	DB47_00015655-RE	100.00	25	0	0	1	25	11	35	3e-05	37.0	86	26
ABT39_00001046-RA	DB47_00024875-RA	72.65	245	10	3	1	245	1	188	1e-117	337	97	97
ABT39_00001049-RK	DB47_00005553-RA	66.81	235	32	5	1	235	17	205	7e-95	279	96	96
ABT39_00001079-RF	DB47_00008047-RC	97.69	1126	9	1	111	1236	1	1109	0.0	2239	93	91
ABT39_00001105-RA	DB47_00003421-RA	80.25	162	4	1	16	177	54	187	2e-87	255	92	92
ABT39_00001106-RD	DB47_00003420-RC	79.54	259	13	2	107	362	1	222	4e-141	400	71	71
ABT39_00001146-RB	DB47_00002625-RA	97.92	816	3	1	71	872	1	816	0.0	1659	92	92
ABT39_00001154-RA	DB47_00000076-RB	90.70	43	4	0	40	82	484	526	2e-20	84.3	100	31
ABT39_00001178-RA	DB47_00003364-RA	100.00	89	0	0	1	89	161	249	3e-59	181	100	100
ABT39_00001191-RB	DB47_00005001-RA	93.48	46	3	0	21	66	59	104	4e-24	89.4	28	28
ABT39_00001195-RA	DB47_00067370-RA	100.00	61	0	0	1	61	1	61	1e-40	127	100	100
ABT39_00001199-RA	DB47_00006187-RC	86.71	173	2	1	98	270	17	168	1e-99	296	63	63
ABT39_00001329-RG	DB47_00004417-RB	96.98	794	0	2	133	902	21	814	0.0	1584	85	85
ABT39_00001344-RB	DB47_00035209-RA	92.06	630	18	3	1	616	1	612	0.0	1162	100	100
ABT39_00001348-RB	DB47_00021884-RB	88.24	1037	37	4	53	1005	25	1060	0.0	1870	94	94
ABT39_00001357-RA	DB47_00027399-RA	82.39	318	13	3	1	277	1	316	0.0	517	100	100
ABT39_00001391-RA	DB47_00036050-RB	77.12	236	3	1	1	185	1	236	1e-124	352	100	100
ABT39_00001427-RB	DB47_00029066-RC	64.10	117	14	1	4	120	19	107	3e-39	127	100	98
ABT39_00001472-RA	DB47_00005638-RA	98.72	78	1	0	1	78	1	78	3e-52	157	100	100
ABT39_00001485-RA	DB47_00005826-RD	63.57	129	8	1	19	108	170	298	2e-46	152	76	76
ABT39_00001502-RA	DB47_00003447-RA	100.00	56	0	0	1	56	87	142	3e-35	115	100	100
ABT39_00001557-RC	DB47_00035387-RB	78.51	335	6	2	33	352	1	284	0.0	509	90	90
ABT39_00001563-RB	DB47_00028789-RC	74.04	208	30	3	68	251	4	211	3e-94	281	73	73
ABT39_00001602-RA	DB47_00000818-RA	94.29	105	6	0	3	107	12	116	6e-71	208	92	92
ABT39_00001609-RF	DB47_00021126-RA	84.59	357	9	1	94	450	92	402	0.0	597	79	79
ABT39_00001702-RB	DB47_00002932-RB	68.68	182	37	3	5	176	11	182	5e-75	226	73	73
ABT39_00001768-RA	DB47_00044598-RA	80.39	102	3	1	1	102	1	85	1e-37	124	100	100
ABT39_00001808-RC	DB47_00031657-RC	82.69	156	24	2	70	225	1	153	2e-84	248	66	66
ABT39_00001847-RB	DB47_00002916-RC	97.18	213	6	0	1	213	1	213	6e-155	435	86	86
ABT39_00001860-RA	DB47_00016829-RA	99.09	331	3	0	1	331	1	331	0.0	686	100	100
ABT39_00001869-RD	DB47_00004504-RE	85.21	311	0	1	1	265	1	311	0.0	527	100	100
ABT39_00001975-RA	DB47_00037425-RA	96.62	148	5	0	1	148	1	148	9e-106	300	98	98
ABT39_00002011-RA	DB47_00005444-RA	87.45	255	0	3	1	253	1	225	2e-156	434	100	100
ABT39_00002012-RB	DB47_00005445-RA	93.07	534	6	2	1	506	1	531	0.0	992	100	100
ABT39_00002237-RB	DB47_00036730-RA	92.98	228	6	1	1	228	83	300	3e-155	434	100	100
ABT39_00002284-RC	DB47_00025397-RB	99.49	197	1	0	70	266	73	269	4e-142	401	73	73
ABT39_00002287-RE	DB47_00001345-RB	71.05	304	23	3	2	260	81	364	2e-136	394	74	74
ABT39_00002310-RE	DB47_00010978-RG	82.69	260	25	4	91	330	58	317	3e-145	413	73	73
ABT39_00002318-RD	DB47_00002800-RC	85.57	194	1	1	29	195	180	373	2e-114	331	86	86
ABT39_00002420-RA	DB47_00026154-RA	90.91	66	6	0	31	96	1	66	1e-32	120	74	29
ABT39_00002489-RC	DB47_00007686-RC	76.47	17	4	0	158	174	21	37	0.062	31.2	88	5
ABT39_00002491-RA	DB47_00012836-RA	92.83	237	7	1	24	260	1	227	2e-162	450	91	91
ABT39_00002524-RF	DB47_00006412-RG	83.62	409	23	6	1	367	1	407	0.0	666	100	100
ABT39_00002623-RB	DB47_00017116-RB	78.01	291	18	3	102	366	1	271	2e-154	441	56	56
ABT39_00002631-RB	DB47_00000299-RJ	79.95	409	10	2	38	374	39	447	0.0	660	59	59
ABT39_00002637-RA	DB47_00047582-RA	100.00	386	0	0	1	386	1	386	0.0	813	100	100
ABT39_00002648-RC	DB47_00025520-RB	86.39	610	60	2	8	594	135	744	0.0	1043	89	78
ABT39_00002678-RA	DB47_00000383-RA	98.87	265	3	0	11	275	17	281	0.0	550	96	96
ABT39_00002689-RB	DB47_00002540-RB	82.07	184	3	1	3	156	42	225	4e-104	298	99	99
ABT39_00002706-RC	DB47_00000114-RB	89.33	150	0	2	1	149	1	135	7e-94	275	60	60
ABT39_00002721-RA	DB47_00012617-RA	100.00	86	0	0	1	86	1	86	2e-61	181	100	100
ABT39_00002750-RA	DB47_00035756-RB	77.92	154	4	1	1	124	1	154	3e-69	208	96	96
ABT39_00002801-RF	DB47_00000725-RE	63.47	271	32	4	3	262	46	260	2e-106	309	99	99
ABT39_00002836-RA	DB47_00002742-RB	82.09	134	16	1	280	405	386	519	4e-66	224	95	22
ABT39_00002859-RD	DB47_00029916-RC	93.68	190	5	1	144	333	1	183	3e-124	363	41	41
ABT39_00002931-RA	DB47_00027197-RB	92.60	392	24	1	1	387	56	447	0.0	759	87	87
ABT39_00002953-RA	DB47_00005128-RA	82.62	282	46	1	39	320	1	279	1e-152	432	84	84
ABT39_00002989-RA	DB47_00005701-RA	95.18	83	4	0	1	83	118	200	9e-55	169	81	81
ABT39_00002990-RA	DB47_00030093-RB	78.87	213	16	2	1	192	1	205	5e-102	295	88	88
ABT39_00003060-RB	DB47_00029049-RA	94.97	159	8	0	5	163	32	190	9e-109	311	95	95
ABT39_00003081-RA	DB47_00019864-RA	83.07	319	48	1	1	319	1	313	0.0	510	99	99
ABT39_00003113-RA	DB47_00001418-RA	91.88	160	6	1	44	203	1	153	1e-106	305	68	68
ABT39_00003127-RA	DB47_00029965-RA	88.16	76	9	0	115	190	111	186	5e-40	134	65	40
ABT39_00003141-RB	DB47_00045766-RA	99.06	106	1	0	30	135	5	110	2e-73	217	58	58
ABT39_00003217-RA	DB47_00028740-RA	95.09	550	5	1	54	581	42	591	0.0	1088	90	90
ABT39_00003307-RB	DB47_00049729-RA	97.47	79	2	0	1	79	1	79	1e-51	156	100	100
ABT39_00003308-RA	DB47_00049728-RA	100.00	68	0	0	1	68	1	68	5e-45	138	100	100
